,shot,ar_signal,tmax,nl_04,nl_04_r,bt,bt_r,ip,ip_r,p_rf,p_rf_r,p_rf_t,ssep,ssep_r,vel,vel_r,lbo,cryopump
256,1120720021.0,2977.44018555,1.5,1.10410244067e+20,1.34482001667e+19,-5.46480798721,0.0117106437683,-1.088691375,0.02504925,0.0,0.0,0.0,-2.30632925034,38.2687875628,-1.88517177105,7.92513694763,9.0,0.0
257,1120720022.0,9567.52294922,1.5,4.87736079314e+19,1.53009896296e+19,-5.56336975098,0.00975894927979,-1.00591575,0.0181704375,0.828171312809,0.0845372319221,0.698399960995,1.74736762047,19.4208377004,27.1638393402,12.942223835,0.0,0.0
258,1120720023.0,176952.140625,0.868499934673,3.91560367868e+19,4.60543217221e+19,-5.45797634125,0.00683116912842,-1.0022488125,0.96276037207,0.66440936923,0.219902321696,0.0430999994278,1.86646991968,0.178517222404,-362.106872559,356.711741638,0.0,0.0
259,1120720024.0,2594.21203613,1.5,4.32410193521e+19,3.62505896249e+19,-5.45309782028,0.012686252594,-1.0031708125,0.015352228125,0.638495922089,0.061585187912,0.698499977589,1.79970192909,38.4260524511,23.8785238266,22.4693306923,0.0,0.0
260,1120720025.0,6400.40258789,1.5,5.60996583054e+19,2.42455079255e+19,-5.45114517212,0.0146379470825,-1.00252709375,0.0128490625,0.769708186388,0.590558449924,0.698299944401,1.7794315815,0.40669798851,24.4937486649,28.928932023,0.0,0.0
261,1120720026.0,6287.52758789,1.5,6.60364770492e+19,1.69482579392e+19,-5.45114517212,0.0146379470825,-1.0038114375,0.013489953125,1.17557406425,0.288582742214,0.698599994183,1.78778910637,19.3817044497,29.9096298218,34.3591782451,0.0,0.0
262,1120919001.0,477.574829102,1.5,7.85227224093e+19,1.39489771356e+19,5.40315818787,0.0146679878235,0.800039125,0.020685178125,0.0,0.0,0.0,-2.15379738808,0.51563256979,48.5187263489,14.8299453735,9.0,0.0
263,1120919002.0,1227.55822754,1.5,4.62830403717e+19,1.11117190461e+19,5.40535879135,0.0161356925964,0.8006915625,0.0170745,0.0,0.0,0.0,-2.13815546036,0.546549320221,17.3521976471,22.7876017332,9.0,0.0
264,1120919003.0,1617.84228516,0.948499917984,2.65111055106e+19,4.07844997092e+19,5.40667963028,0.0146689414978,0.793348375,0.0267841,0.0,0.0,0.0,-2.15374040604,0.231013512611,5.0722951889,786.4867733,4.0,0.0
265,1120919010.0,688.230712891,0.808499932289,3.03453092648e+19,9.9987700668e+18,5.41186141968,0.013689994812,0.793580125,0.0197408125,0.0,0.0,0.0,-2.23459613323,0.185858607292,2.22339844704,272.055964756,3.0,0.0
266,1120919011.0,2755.16516113,1.5,4.04392372251e+19,6.30058150842e+18,5.40433120728,0.0176019668579,0.797436,0.0178445,0.0,0.0,0.0,-2.17745041847,0.511868655682,11.7628965378,13.8020204559,9.0,0.0
267,1120919012.0,3598.59155273,1.5,3.87042738472e+19,6.35740097081e+18,5.40398979187,0.0161352157593,0.7965806875,0.0180268125,0.0,0.0,0.0,-2.17510604858,0.566860854626,9.76323509216,5.31866550446,9.0,0.0
268,1120919013.0,4219.97973633,1.5,5.20741417269e+19,6.16035826166e+18,5.39748668671,0.0156464576721,1.0851518125,0.0343141875,0.0,0.0,0.0,-2.40522170067,38.019138813,5.43738293648,10.0572779186,9.0,0.0
269,1120919014.0,4490.60644531,1.5,4.98373920284e+19,6.12950662509e+18,5.40188741684,0.0161347389221,1.0851975,0.032761625,0.0,0.0,0.0,-2.38245105743,38.1842266321,5.17321777344,6.62585761845,9.0,0.0
270,1120919015.0,4362.83935547,1.5,5.05037378563e+19,8.17617627184e+18,5.40174102783,0.0176010131836,1.085507375,0.03369125,0.0,0.0,0.0,-2.36629247665,0.564202368259,4.56105113029,7.22134929001,9.0,0.0
271,1120919016.0,2691.30187988,1.5,6.89174130183e+19,8.66319988961e+18,5.39929580688,0.0166234970093,1.086200625,0.030233125,0.0,0.0,0.0,-2.368496418,0.594699501991,5.81418919563,14.8414648056,9.0,0.0
272,1120919018.0,1101.87225342,1.5,7.05707618471e+19,8.25715024547e+18,5.40716791153,0.0161361694336,1.086183125,0.02993225,0.0,0.0,0.0,-2.36435008049,19.3945319057,3.99124991894,9.16745387614,11.0,0.0
273,1120919019.0,409.43548584,0.583499968052,5.01807211312e+19,1.30188536304e+19,5.413230896,0.0141792297363,0.57013490625,0.058286640625,0.0,0.0,0.0,-2.08230185509,0.161504220963,40.5941009521,22.4643371582,0.0,0.0
274,1120919020.0,191.183273315,0.623499929905,6.38212447932e+19,2.62816066475e+19,5.41538190842,0.0141797065735,0.514270203125,0.0862556640625,0.0,0.0,0.0,-2.00548171997,0.395181381702,15.6982240677,35.1246620178,0.0,0.0
