,Shot Number,Pulse Time,Ip,Ip Slope,Bt,Bt Slope,nl_04,nl_04 Slope,RF,LSN/USN,HIREX Time,Zvel,Zvel Slope,Zint,Zint Slope,Zti,Zti Slope,Avel,Avel Slope,Aint,Aint Slope,Ati,Ati Slope,nl_04 peak,nl_04 tt peak,Ip peak,Ip tt peak,Zint max,Zint tt max,Zvel max,Zvel tt max,Zti max,Zti tt max,Zint min,Zint tt min,Zvel min,Zvel tt min,Zti min,Zti tt min,Aint max,Aint tt max,Avel max,Avel tt max,Ati max,Ati tt max,Aint min,Aint tt min,Avel min,Avel tt min,Ati min,Ati tt min
10,1120106012.0,1.20000004768,-0.804128932125,0.0340140815982,-5.41615719769,-0.00812809414554,0.617303282579,-0.0718619509323,0.000101359997643,LSN,20.0,-2.59617618816,-35.2762707722,3997.88108871,3.44848961686,1.27847986995,-0.338706697184,-12.7004699637,-108.537264859,1395.87350225,121.386834514,1.28524314429,-0.0253558400687,0.0418312842046,0.0104999542236,-0.0102129451102,0.0048999786377,24.2414698847,0.00849986076355,1.18301073806,0.00849986076355,0.0860366267058,0.0484998226166,-260.753647303,0.0284998416901,-1.36369891865,0.0684999227524,-0.0179049330858,0.00849986076355,67.2836022466,0.0484998226166,5.28509186995,0.00849986076355,0.0927056166996,0.0284998416901,-50.1462073237,0.0684999227524,0.486358635544,0.0484998226166,-0.0337781813274,0.00849986076355
11,1120106012.0,1.39999997616,-0.802499901571,0.00289387723786,-5.4138606834,0.0170291892515,0.598242880264,-0.174362132491,9.93053981801e-05,LSN,20.0,-0.229122335292,73.7633377788,4107.74183012,1105.7885657,1.29286359135,0.244355361142,-14.9012839296,-136.687841331,1429.70719038,-563.784329982,1.28411850201,-0.983956370725,0.0537208305209,0.0115000009537,-0.0120325200938,0.0061000585556,33.5716464445,0.00849997997284,-0.898586695813,0.0284999608994,0.0668474596331,0.0284999608994,-384.510140665,0.0284999608994,-3.27114254775,0.0484999418259,-0.0433827478101,0.00849997997284,45.9355098155,0.0284999608994,3.48544378072,0.00849997997284,0.0985068394039,0.0484999418259,-1.16763959857,0.0684999227524,-4.83451776714,0.0484999418259,-0.0261249231007,0.00849997997284
12,1120106013.0,0.800000011921,-0.813158621374,0.0345592774639,-5.42119130633,0.00576596763107,0.623375127206,-0.183196570876,4.79172013002e-05,LSN,20.0,,,,,,,,,,,,,0.0475957299378,0.0115000605583,-0.00984226662192,0.00690001249313,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819
13,1120106013.0,1.0,-0.809099142565,0.0494423719931,-5.41878712531,0.0082350941081,0.629033962823,-0.095172527404,5.00642418046e-05,LSN,20.0,,,,,,,,,,,,,0.0395270785324,0.0110001564026,-0.010488097681,0.0101000070572,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
14,1120106013.0,1.20000004768,-0.804128932125,0.0340140815982,-5.41615719769,-0.00812809414554,0.617303282579,-0.0718619509323,0.000101359997643,LSN,20.0,,,,,,,,,,,,,0.0418312842046,0.0104999542236,-0.0102129451102,0.0048999786377,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355
15,1120106013.0,1.39999997616,-0.802499901571,0.00289387723786,-5.4138606834,0.0170291892515,0.598242880264,-0.174362132491,9.93053981801e-05,LSN,20.0,,,,,,,,,,,,,0.0537208305209,0.0115000009537,-0.0120325200938,0.0061000585556,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
16,1120106014.0,0.800000011921,-0.813158621374,0.0345592774639,-5.42119130633,0.00576596763107,0.623375127206,-0.183196570876,4.79172013002e-05,LSN,20.0,,,,,,,,,,,,,0.0475957299378,0.0115000605583,-0.00984226662192,0.00690001249313,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819
17,1120106014.0,1.0,-0.809099142565,0.0494423719931,-5.41878712531,0.0082350941081,0.629033962823,-0.095172527404,5.00642418046e-05,LSN,20.0,,,,,,,,,,,,,0.0395270785324,0.0110001564026,-0.010488097681,0.0101000070572,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
18,1120106014.0,1.20000004768,-0.804128932125,0.0340140815982,-5.41615719769,-0.00812809414554,0.617303282579,-0.0718619509323,0.000101359997643,LSN,20.0,,,,,,,,,,,,,0.0418312842046,0.0104999542236,-0.0102129451102,0.0048999786377,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355
19,1120106014.0,1.39999997616,-0.802499901571,0.00289387723786,-5.4138606834,0.0170291892515,0.598242880264,-0.174362132491,9.93053981801e-05,LSN,20.0,,,,,,,,,,,,,0.0537208305209,0.0115000009537,-0.0120325200938,0.0061000585556,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
20,1120106015.0,0.800000011921,-0.81526082532,0.0139026050009,-5.42836359599,0.00791749326496,0.596513468858,-0.291665273212,0.000101404220914,LSN,20.0,5.19927467516,-26.981097182,3877.28418679,2108.75741583,1.32444042184,0.801915075844,10.8363732783,-46.7501446819,1489.18751329,1586.04615201,1.35409984414,-0.710562006258,0.0923464707176,0.035000026226,-0.0178695298868,0.0222999453545,1009.14989524,0.0684999227524,0.346199854109,0.00849992036819,-0.065183582088,0.0284999012947,-179.890143821,0.00849992036819,-11.9774471681,0.0684999227524,-0.170313658496,0.0484999418259,-139.877576766,0.00849992036819,-6.72998184844,0.00849992036819,-0.0343823177061,0.0284999012947,-872.862928328,0.0484999418259,-21.8427400081,0.0484999418259,-0.210731003924,0.0484999418259
21,1120106015.0,1.0,-0.809521149385,0.0464482661585,-5.4257797536,0.0368202332393,0.61059823219,-0.299765676773,0.000100460529211,LSN,20.0,6.53253389935,89.0485241876,4265.93509884,1563.61233102,1.29011207502,-0.171867176883,-4.76263905796,-254.34057456,1553.58465238,1649.87950314,1.30064000318,-0.637922299311,0.0428605418993,0.011500120163,-0.0133906113985,0.00670003890991,-54.1245519607,0.00849997997284,-4.36237193684,0.0284999608994,0.0631664426987,0.0284999608994,-550.850382039,0.0284999608994,-6.3201970015,0.0684999227524,-0.00777905862881,0.00849997997284,36.5825839439,0.0684999227524,-3.61942385402,0.00849997997284,0.116622312571,0.0684999227524,-101.064510783,0.00849997997284,-10.1503829834,0.0484999418259,-0.0277218980533,0.00849997997284
22,1120106015.0,1.20000004768,-0.805763185983,0.025514613329,-5.42349592818,0.012345636555,0.577904359637,-0.17117260126,9.90738044493e-05,LSN,20.0,3.10277854479,48.7254786258,4143.34141126,-1590.85845075,1.28271118016,0.0955195145793,-5.450152653,-32.9738275755,1572.39668081,-259.103640655,1.36086885464,1.35091075984,0.0621973115816,0.0134999752045,-0.0133944163372,0.00609993934631,337.74599108,0.00849986076355,-0.336593499544,0.0684999227524,0.0696053185974,0.0484998226166,-141.712993295,0.0284998416901,-3.27184799886,0.0284998416901,-0.0255371651139,0.00849986076355,171.917039897,0.0284998416901,-3.95663808033,0.0684999227524,0.0945559309719,0.0484998226166,-13.6911144001,0.0684999227524,-9.99473355458,0.00849986076355,-0.10291413796,0.00849986076355
23,1120106015.0,1.39999997616,-0.803099342199,0.0120301088383,-5.42124835925,0.0197326347639,0.560005681853,-0.123766294784,9.94486181298e-05,LSN,20.0,3.65827641856,54.6164864231,4196.28642583,1019.15108257,1.27684239429,-0.277468274927,-14.4553942335,-95.4027463641,1627.77825996,755.991649994,1.36303968555,0.404601651599,0.0679687091308,0.0150002241135,-0.013862021776,0.00590002536774,694.564160105,0.00849997997284,-3.23412961733,0.00849997997284,0.0890864940314,0.0284999608994,70.9865233866,0.0484999418259,-4.47722748887,0.0484999418259,-0.0397823242517,0.00849997997284,285.262755667,0.0284999608994,1.7551273954,0.0484999418259,0.0580821501565,0.0284999608994,129.434630667,0.0484999418259,0.0547184598497,0.00849997997284,-0.089045120542,0.00849997997284
24,1120106016.0,0.800000011921,-0.814642957678,0.0226246145384,-5.42639221566,0.0305755985387,0.448474637483,0.150320962105,4.97705150337e-05,LSN,20.0,16.101203382,16.8243281875,4666.94772782,5396.53142333,1.26694246911,0.90005325614,21.7473850677,-16.602970898,2129.06330302,428.12302013,1.30929247132,0.687757459889,0.0524266443511,0.00950002670288,-0.0109929361248,0.00630003213882,255.258326869,0.0684999227524,1.23359733819,0.0684999227524,0.0232532344013,0.0284999012947,-381.964329381,0.0284999012947,-3.47117942573,0.00849992036819,-0.0304687895626,0.00849992036819,363.70476339,0.00849992036819,21.1969928314,0.0284999012947,0.0858351827557,0.0284999012947,11.1219997178,0.0484999418259,13.5463008454,0.0684999227524,-0.0283742307727,0.0484999418259
25,1120106016.0,1.0,-0.810516295601,0.017303003472,-5.42422105623,0.0144765141089,0.443245900928,-0.0641653330293,4.95203021273e-05,LSN,20.0,14.4764784725,-9.70350237227,5034.86783957,318.115537754,1.24988944914,-0.493473285173,29.1840002874,306.075197292,2520.34366319,4620.9211549,1.34455318697,1.17785446916,0.0524405705339,0.011500120163,-0.0115674711957,0.00629997253418,310.131183871,0.0684999227524,0.958893880111,0.0484999418259,0.0691411933685,0.0684999227524,-288.072917691,0.0284999608994,-5.7188996227,0.00849997997284,0.0274205646301,0.00849997997284,300.762293838,0.00849997997284,14.2011429926,0.00849997997284,0.10575966589,0.0284999608994,-207.609288193,0.0284999608994,-0.860510144558,0.0684999227524,-0.0367810273933,0.0684999227524
26,1120106016.0,1.20000004768,-0.805541639396,0.0116373804483,-5.42213537281,0.0249668090483,0.430466041481,-0.0657953550239,0.000102116449852,LSN,20.0,13.2343486401,-54.2931597644,5347.82278445,139.81946928,1.25275210584,-0.29584495625,23.1645320518,139.532651456,2557.52615172,521.173592733,1.32825352858,0.000768900650883,0.075154438103,0.0150001049042,-0.0144234348026,0.00709998607635,779.033660865,0.00849986076355,1.42668785125,0.0684999227524,0.124562461725,0.0484998226166,61.3427428959,0.0284998416901,-2.33605228395,0.00849986076355,0.00486608301752,0.00849986076355,761.969942034,0.00849986076355,3.57176555563,0.00849986076355,0.139784672756,0.0284998416901,178.718477191,0.0684999227524,0.232120169888,0.0684999227524,-0.0474146814162,0.00849986076355
27,1120106016.0,1.39999997616,-0.80231368775,0.0116238090854,-5.41939432011,0.0274589914819,0.42634510126,-0.0812557740532,0.000100491379271,LSN,20.0,13.3739455922,-19.0552431645,5588.49647545,1156.63193397,1.23806170272,-0.927490765759,15.496064945,-25.1429911866,2617.1226531,-1943.37591791,1.29516825474,-0.334630119157,0.0745915261278,0.0165001153946,-0.0155876302204,0.00730001926422,1003.01621987,0.00849997997284,0.498394610171,0.0484999418259,0.115857445729,0.0284999608994,122.594344866,0.0284999608994,-3.31417596173,0.00849997997284,0.0314194793821,0.00849997997284,1085.10586253,0.00849997997284,4.0992872279,0.0684999227524,0.146125580897,0.0284999608994,330.017239483,0.0484999418259,-4.14056758472,0.0284999608994,0.0300892850062,0.0484999418259
28,1120106017.0,0.800000011921,-0.815862455357,0.0235337784513,-5.4245702706,0.0221159758103,0.430799911314,0.0918856364659,4.94295418321e-05,LSN,20.0,17.6372327229,55.4609493683,5228.6485693,5645.23370117,1.23590995485,0.222542855744,20.420248536,37.3833458434,2452.99422104,969.098788352,1.24888489227,-0.550727316811,0.110315491861,0.0220000743866,-0.0209865355377,0.011499941349,487.43639164,0.0284999012947,1.27516466174,0.0684999227524,0.12726758307,0.0484999418259,76.188344765,0.0484999418259,-6.93242067304,0.00849992036819,-0.0397250812668,0.00849992036819,542.904460596,0.0284999012947,4.20469424353,0.00849992036819,0.194183850479,0.0484999418259,142.98795669,0.0684999227524,-3.6588273324,0.0484999418259,-0.000262236404706,0.00849992036819
29,1120106017.0,1.0,-0.811263953731,0.0207862160702,-5.4222134111,0.0116051266315,0.433695683308,-0.111262927951,0.000100525721791,LSN,20.0,17.0118233073,14.4454140143,5299.95634,3106.6924159,1.27018308423,0.313034952197,30.2370581811,153.231099349,2484.67246232,-431.659347209,1.31636464472,0.604218820781,0.103659501247,0.0205001831055,-0.0204630246615,0.0117000341415,642.468464689,0.00849997997284,-1.13297237038,0.0684999227524,0.144813301344,0.0284999608994,321.407917814,0.0684999227524,-5.65193904519,0.0284999608994,-0.061182139139,0.00849997997284,697.441307214,0.0284999608994,-5.3705973809,0.00849997997284,0.108098627372,0.0684999227524,420.072899011,0.0484999418259,-14.3179726784,0.0484999418259,-0.0507186638881,0.00849997997284
30,1120106017.0,1.20000004768,-0.805507279308,0.0244581506188,-5.41879502857,0.0283313903051,0.426266944906,-0.194337341685,0.000102403646451,LSN,20.0,14.0114830814,-27.7559545097,5498.92772413,852.784016403,1.28066584252,0.494912738717,29.9715660232,237.558686789,2739.53595342,1773.77488496,1.32222658881,0.048378156069,0.130785130957,0.0260000228882,-0.0234825381352,0.0110999345779,3120.42383837,0.0284998416901,-1.51661194187,0.00849986076355,0.0936063847656,0.0284998416901,1017.39942431,0.0684999227524,-6.69573868137,0.0484998226166,-0.0687333025818,0.00849986076355,1798.91570674,0.0284998416901,-9.00565606529,0.00849986076355,0.140549833689,0.0284998416901,537.297542673,0.0684999227524,-22.7747300285,0.0484998226166,-0.0666508127112,0.00849986076355
31,1120106017.0,1.39999997616,-0.801735230082,0.0330500408129,-5.41606417922,0.0102430028292,0.423277244278,-0.180179698741,0.000100105564343,LSN,20.0,13.5486569264,-58.4210239098,5670.77151506,-1771.43351736,1.27219534878,-0.586625598213,15.6604237185,-106.417726527,2812.08248318,1715.32760386,1.30039757327,-0.280358951391,0.0999246385616,0.0210000276566,-0.0190923291384,0.0123000144958,1519.21041853,0.00849997997284,-0.421698079377,0.0484999418259,0.104368081054,0.0284999608994,788.290496655,0.0684999227524,-3.72447536972,0.00849997997284,-0.0194072819149,0.00849997997284,1115.94486057,0.00849997997284,1.95159868143,0.0484999418259,0.148737134178,0.0484999418259,437.271276587,0.0684999227524,-4.16101213553,0.0284999608994,-0.0105739219594,0.00849997997284
32,1120106018.0,0.800000011921,-0.815862455357,0.0235337784513,-5.4245702706,0.0221159758103,0.430799911314,0.0918856364659,4.94295418321e-05,LSN,20.0,,,,,,,,,,,,,0.110315491861,0.0220000743866,-0.0209865355377,0.011499941349,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819
33,1120106018.0,1.0,-0.811263953731,0.0207862160702,-5.4222134111,0.0116051266315,0.433695683308,-0.111262927951,0.000100525721791,LSN,20.0,,,,,,,,,,,,,0.103659501247,0.0205001831055,-0.0204630246615,0.0117000341415,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
34,1120106018.0,1.20000004768,-0.805507279308,0.0244581506188,-5.41879502857,0.0283313903051,0.426266944906,-0.194337341685,0.000102403646451,LSN,20.0,,,,,,,,,,,,,0.130785130957,0.0260000228882,-0.0234825381352,0.0110999345779,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355
35,1120106018.0,1.39999997616,-0.801735230082,0.0330500408129,-5.41606417922,0.0102430028292,0.423277244278,-0.180179698741,0.000100105564343,LSN,20.0,,,,,,,,,,,,,0.0999246385616,0.0210000276566,-0.0190923291384,0.0123000144958,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
36,1120106019.0,0.800000011921,-0.815862455357,0.0235337784513,-5.4245702706,0.0221159758103,0.430799911314,0.0918856364659,4.94295418321e-05,LSN,0.0,,,,,,,,,,,,,0.110315491861,0.0220000743866,-0.0209865355377,0.011499941349,,,,,,,,,,,,,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819,,0.00849992036819
37,1120106019.0,1.0,-0.811263953731,0.0207862160702,-5.4222134111,0.0116051266315,0.433695683308,-0.111262927951,0.000100525721791,LSN,0.0,,,,,,,,,,,,,0.103659501247,0.0205001831055,-0.0204630246615,0.0117000341415,,,,,,,,,,,,,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
38,1120106019.0,1.20000004768,-0.805507279308,0.0244581506188,-5.41879502857,0.0283313903051,0.426266944906,-0.194337341685,0.000102403646451,LSN,0.0,,,,,,,,,,,,,0.130785130957,0.0260000228882,-0.0234825381352,0.0110999345779,,,,,,,,,,,,,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355,,0.00849986076355
39,1120106019.0,1.39999997616,-0.801735230082,0.0330500408129,-5.41606417922,0.0102430028292,0.423277244278,-0.180179698741,0.000100105564343,LSN,0.0,,,,,,,,,,,,,0.0999246385616,0.0210000276566,-0.0190923291384,0.0123000144958,,,,,,,,,,,,,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284,,0.00849997997284
40,1120106020.0,0.800000011921,-0.812741250618,0.0403679315003,-5.43034368515,0.0255440755754,0.352380122291,0.0494562869064,0.000101732453913,LSN,20.0,11.7416947412,7.22000124165,6123.80603698,244.508346434,1.17850092489,-0.200304057465,18.8784923177,190.633334105,3437.75360857,325.177260473,1.288152579,0.924089182523,0.088046197547,0.0175000429153,-0.0175398894391,0.0124999880791,471.983025518,0.00849992036819,1.89023561001,0.0684999227524,0.152834381277,0.0284999012947,310.351677862,0.0284999012947,-3.03582602024,0.00849992036819,0.00965246122542,0.00849992036819,1120.8513719,0.00849992036819,3.62225536297,0.00849992036819,0.124032493904,0.0284999012947,296.177299636,0.0684999227524,-1.75763126423,0.0684999227524,-0.0841788088535,0.00849992036819
